"","lhs","rhs","support","confidence","lift"
"1","{fashion_innovativeness=high}","{Q41.Sex=Female}",0.101154480483782,0.803493449781659,1.21290836942144
"2","{Q33.Little.Shopping.New.Fashion.Than.My.Friends=high}","{Q41.Sex=Female}",0.11214953271028,0.80952380952381,1.22201146018573
"3","{Q33.Little.Shopping.New.Fashion.Than.My.Friends=high,Q31d.Quality.Workmanship=high}","{Q41.Sex=Female}",0.101154480483782,0.814159292035398,1.22900892299783
"4","{Q33.Little.Shopping.New.Fashion.Than.My.Friends=high,Q4.Individuals.Can.Improve.Environment=high}","{Q41.Sex=Female}",0.101704233095107,0.833333333333333,1.25795297372061
"5","{Q33.Little.Shopping.New.Fashion.Than.My.Friends=high,Q5.Corporation.Can.Improve.Environment=high}","{Q41.Sex=Female}",0.102803738317757,0.816593886462882,1.23268404935766
"6","{Q33.Little.Shopping.New.Fashion.Than.My.Friends=high,Q31g.Style=high}","{Q41.Sex=Female}",0.102803738317757,0.81304347826087,1.22732455349089
"7","{Q33.Little.Shopping.New.Fashion.Than.My.Friends=high,Q31a.Fit=high}","{Q41.Sex=Female}",0.103903243540407,0.811158798283262,1.22447954695208
"8","{Q33.Little.Shopping.New.Fashion.Than.My.Friends=high,Q1.Eco.Info.Important=high}","{Q41.Sex=Female}",0.106652006597031,0.811715481171548,1.22531988402576
"9","{Q33.Little.Shopping.New.Fashion.Than.My.Friends=high,Q31b.Comfort=high}","{Q41.Sex=Female}",0.106652006597031,0.818565400843882,1.23566013621164
"10","{Q9.Buy.Eco.Product=low}","{Q41.Sex=Female}",0.101154480483782,0.627986348122867,0.947972752892527
"11","{Q39.Annual.Spending.On.Clothes=high}","{Q41.Sex=Female}",0.127542605827378,0.750809061488673,1.13337898991527
"12","{Q39.Annual.Spending.On.Clothes=high,Q35.Faster.Knowing.More.About.New.Fashion.Than.Others=low}","{Q41.Sex=Female}",0.100054975261132,0.78448275862069,1.18421090284733
"13","{Q39.Annual.Spending.On.Clothes=high,Q38d.Worker.Safety=high}","{Q41.Sex=Female}",0.100604727872457,0.756198347107438,1.14151435135969
"14","{Q39.Annual.Spending.On.Clothes=high,Q27.Country.Can.Positively.Influence.Environment=high}","{Q41.Sex=Female}",0.101154480483782,0.754098360655738,1.13834433031767
"15","{Q39.Annual.Spending.On.Clothes=high,Q31c.Fibre.Material=high}","{Q41.Sex=Female}",0.101154480483782,0.763485477178423,1.15251459169091
"16","{Q39.Annual.Spending.On.Clothes=high,Q16.Avoid.Buying.Harmful.Products=high}","{Q41.Sex=Female}",0.102803738317757,0.766393442622951,1.15690429222502
"17","{Q39.Annual.Spending.On.Clothes=high,Q28.Support.Eco.Protection.Socially.Responsible=high}","{Q41.Sex=Female}",0.102803738317757,0.754032258064516,1.13824454557623
"18","{Q39.Annual.Spending.On.Clothes=high,Q31m.Certified.Ethical.Label=high}","{Q41.Sex=Female}",0.102803738317757,0.769547325102881,1.16166521523829
"19","{Q39.Annual.Spending.On.Clothes=high,Q31f.Colour=high}","{Q41.Sex=Female}",0.105002748763057,0.76706827309237,1.15792297821993
"20","{Q39.Annual.Spending.On.Clothes=high,Q3.Understand.Eco.Certificate=high}","{Q41.Sex=Female}",0.109950522264981,0.763358778625954,1.1523233347059
"21","{Q39.Annual.Spending.On.Clothes=high,Q14.Protect.Environment=high}","{Q41.Sex=Female}",0.111050027487631,0.7890625,1.1911242219917
"22","{Q39.Annual.Spending.On.Clothes=high,Q17.Support.Environmental.Protection=high}","{Q41.Sex=Female}",0.111599780098955,0.774809160305343,1.16960818472649
"23","{Q31d.Quality.Workmanship=high,Q39.Annual.Spending.On.Clothes=high}","{Q41.Sex=Female}",0.112699285321605,0.756457564575646,1.14190565142166
"24","{Q39.Annual.Spending.On.Clothes=high,Q6.Need.Eco.Certificate.Fashion=high}","{Q41.Sex=Female}",0.113798790544255,0.758241758241758,1.14459896949523
"25","{Q39.Annual.Spending.On.Clothes=high,Q9.Buy.Eco.Product=high}","{Q41.Sex=Female}",0.11434854315558,0.761904761904762,1.15012843311598
"26","{Q4.Individuals.Can.Improve.Environment=high,Q39.Annual.Spending.On.Clothes=high}","{Q41.Sex=Female}",0.11434854315558,0.753623188405797,1.13762703710385
"27","{Q5.Corporation.Can.Improve.Environment=high,Q39.Annual.Spending.On.Clothes=high}","{Q41.Sex=Female}",0.114898295766905,0.768382352941177,1.15990663900415
"28","{Q39.Annual.Spending.On.Clothes=high,Q7.Eco.Cert.Help.Buyers=high}","{Q41.Sex=Female}",0.115997800989555,0.77859778597786,1.17532728024376
"29","{Q31a.Fit=high,Q39.Annual.Spending.On.Clothes=high}","{Q41.Sex=Female}",0.117097306212205,0.777372262773723,1.17347729957295
"30","{Q31g.Style=high,Q39.Annual.Spending.On.Clothes=high}","{Q41.Sex=Female}",0.117647058823529,0.767025089605735,1.15785779086542
"31","{Q1.Eco.Info.Important=high,Q39.Annual.Spending.On.Clothes=high}","{Q41.Sex=Female}",0.121495327102804,0.767361111111111,1.15836502996773
"32","{Q31b.Comfort=high,Q39.Annual.Spending.On.Clothes=high}","{Q41.Sex=Female}",0.123144584936778,0.764505119453925,1.15405378613003
"33","{Q28.Support.Eco.Protection.Socially.Responsible=low}","{Q41.Sex=Female}",0.107201759208356,0.61128526645768,0.92276174247844
"34","{Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high,Q31h.Brand=low}","{Q41.Sex=Female}",0.101704233095107,0.783898305084746,1.18332864477108
"35","{Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high}","{Q41.Sex=Female}",0.134139637163277,0.737160120845922,1.11277531935164
"36","{Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high,Q31j.COO=low}","{Q41.Sex=Female}",0.102253985706432,0.759183673469388,1.14602083156914
"37","{Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high,Q38g.No.Animal.Skin.Use=high}","{Q41.Sex=Female}",0.102803738317757,0.760162601626016,1.14749856627197
"38","{Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high,Q31i.Price=high}","{Q41.Sex=Female}",0.103353490929082,0.740157480314961,1.11729996406051
"39","{Q35.Faster.Knowing.More.About.New.Fashion.Than.Others=low,Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high}","{Q41.Sex=Female}",0.105552501374382,0.735632183908046,1.11046883197405
"40","{Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high,Q15.Purchase.Less.Harmful.Clothing=high}","{Q41.Sex=Female}",0.107201759208356,0.735849056603774,1.11079621075707
"41","{Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high,Q24.No.Different.To.Me.Eco.Clothing.Is.Not.Branded=low}","{Q41.Sex=Female}",0.108851017042331,0.758620689655172,1.14517098297324
"42","{Q3.Understand.Eco.Certificate=high,Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high}","{Q41.Sex=Female}",0.109400769653656,0.728937728937729,1.10036326052924
"43","{Q38d.Worker.Safety=high,Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high}","{Q41.Sex=Female}",0.109400769653656,0.750943396226415,1.13358177405465
"44","{Q31m.Certified.Ethical.Label=high,Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high}","{Q41.Sex=Female}",0.109400769653656,0.74812030075188,1.1293201884379
"45","{Q31f.Colour=high,Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high}","{Q41.Sex=Female}",0.110500274876306,0.755639097744361,1.14067014008049
"46","{Q16.Avoid.Buying.Harmful.Products=high,Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high}","{Q41.Sex=Female}",0.110500274876306,0.736263736263736,1.11142218777074
"47","{Q31c.Fibre.Material=high,Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high}","{Q41.Sex=Female}",0.112699285321605,0.742753623188406,1.12121895483793
"48","{Q27.Country.Can.Positively.Influence.Environment=high,Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high}","{Q41.Sex=Female}",0.11324903793293,0.743682310469314,1.12262084874994
"49","{Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high,Q22.Rather.Stick.With.Conventional.Brand.Than.Eco.Brand=low}","{Q41.Sex=Female}",0.11434854315558,0.734982332155477,1.10948785244051
"50","{Q28.Support.Eco.Protection.Socially.Responsible=high,Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high}","{Q41.Sex=Female}",0.115997800989555,0.740350877192982,1.11759190507389
"51","{Q6.Need.Eco.Certificate.Fashion=high,Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high}","{Q41.Sex=Female}",0.115997800989555,0.727586206896552,1.09832307912434
"52","{Q17.Support.Environmental.Protection=high,Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high}","{Q41.Sex=Female}",0.11654755360088,0.738675958188153,1.11506354186245
"53","{Q9.Buy.Eco.Product=high,Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high}","{Q41.Sex=Female}",0.117097306212205,0.744755244755245,1.12424048980066
"54","{Q14.Protect.Environment=high,Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high}","{Q41.Sex=Female}",0.117647058823529,0.745644599303136,1.12558300923851
"55","{Q7.Eco.Cert.Help.Buyers=high,Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high}","{Q41.Sex=Female}",0.118746564046179,0.742268041237113,1.1204859477264
"56","{Q31d.Quality.Workmanship=high,Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high}","{Q41.Sex=Female}",0.118746564046179,0.727272727272727,1.09784986797435
"57","{Q4.Individuals.Can.Improve.Environment=high,Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high}","{Q41.Sex=Female}",0.119846069268829,0.746575342465754,1.12698800659353
"58","{Q5.Corporation.Can.Improve.Environment=high,Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=high}","{Q41.Sex=Female}",0.120395821880154,0.737373737373737,1.11309778280733
